id_slug,tipo,ciclo_siglas,titulo,descripcion,entidad,modalidad,localidad,provincia,fecha_inicio,fecha_fin,estado,coste,certificacion,practicas,fuente_url,tags,prioridad,encaje_1_5,accion_sugerida,ultima_revision,notas
tsaf_evidencia_valoracion_inicial,evidencia_recomendada,TSAF,Protocolo de valoración inicial y consentimiento,"Dossier con entrevista, objetivos, antecedentes relevantes, pruebas básicas, consentimiento y criterios de derivación.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/por-titulacion/fp-grado-superior/detalle-titulo?idTitulo=561,valoracion|consentimiento|seguridad|portfolio,Alta,5,Crear el protocolo con datos ficticios y explicar qué información no debe recoger ni interpretar fuera de sus competencias.,2026-08-04,No usar datos sanitarios reales ni presentar el documento como diagnóstico.
tsaf_evidencia_programa_fuerza_12_semanas,evidencia_recomendada,TSAF,Programa progresivo de fuerza de doce semanas,"Plan con evaluación inicial, objetivos, selección de ejercicios, volumen, intensidad, progresión y reevaluación.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://ws226.juntadeandalucia.es/iadformaconti/wordpress/?page_id=3553,fuerza|periodizacion|carga|portfolio,Alta,5,Construir el programa para un caso ficticio y justificar cada decisión y alternativa.,2026-08-04,"Incluir criterios de parada, regresiones y límites del caso."
tsaf_evidencia_sesion_soporte_musical,evidencia_recomendada,TSAF,Sesión colectiva con soporte musical,"Diseño y demostración de calentamiento, bloque principal, progresiones, señales, música y vuelta a la calma.",Proyecto propio,proyecto práctico,Online,Online,,,activo,gratuito,no,no,https://www.juntadeandalucia.es/boja/2019/16/31,actividades_dirigidas|musica|comunicacion|sesion,Media,5,Grabar una demostración breve con participantes informados o sin mostrar terceras personas.,2026-08-04,"Usar música con licencia adecuada y cuidar técnica, intensidad y accesibilidad."
tsaf_evidencia_acondicionamiento_agua,evidencia_recomendada,TSAF,Programa básico de acondicionamiento físico en el agua,"Secuencia de sesiones con objetivos, profundidad, material, intensidad, adaptaciones y seguridad acuática.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://www.juntadeandalucia.es/educacion/portals/web/formacion-profesional-andaluza/por-titulacion/fp-grado-superior/detalle-titulo?idTitulo=561,agua|aquafitness|seguridad|programacion,Media,5,Diseñar cuatro sesiones y explicar cómo cambia la propuesta según nivel y características del grupo.,2026-08-04,"No realizar prácticas acuáticas sin instalación, supervisión y protocolos de seguridad adecuados."
tsaf_evidencia_programa_personas_mayores,evidencia_recomendada,TSAF,Programa de ejercicio para personas mayores,"Plan de fuerza, equilibrio, movilidad y capacidad aeróbica con progresiones y medidas de adherencia.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://ws226.juntadeandalucia.es/afmayores/,mayores|equilibrio|fuerza|autonomia,Alta,5,Crear seis sesiones con versiones básica y avanzada y una ficha de observación.,2026-08-04,Caso académico; derivar y coordinar cuando existan condiciones clínicas o riesgo.
tsaf_evidencia_videoanalisis_kinovea,evidencia_recomendada,TSAF,Análisis técnico de movimiento con Kinovea,"Informe visual que divide una ejecución en fases, mide variables observables y propone una corrección práctica.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://www.kinovea.org/,kinovea|movimiento|feedback|portfolio,Media,5,"Analizar un ejercicio propio desde dos tomas y explicar límites de cámara, perspectiva y medición.",2026-08-04,No convertir observaciones de vídeo en diagnóstico de lesión.
tsaf_evidencia_plan_emergencia_dea,evidencia_recomendada,TSAF,Plan de actuación ante emergencias en una sala fitness,"Documento con evaluación del riesgo, cadena de actuación, RCP, DEA, comunicación, registro y simulacro.",Proyecto propio,proyecto,Online,Online,,,activo,gratuito,no,no,https://ws226.juntadeandalucia.es/iadformaconti/wordpress/?page_id=3660,emergencias|rcp|dea|seguridad,Alta,5,Diseñar el plan para una instalación ficticia y realizar un simulacro académico supervisado.,2026-08-04,La competencia práctica requiere formación presencial válida y protocolos reales de la instalación.
tsaf_evidencia_servicio_entrenamiento_personal,evidencia_recomendada,TSAF,Servicio completo de entrenamiento personal,"Portfolio con propuesta de valor, onboarding, planificación, seguimiento, comunicación, precios y protección de datos.",Proyecto propio,proyecto empresarial,Online,Online,,,activo,gratuito,no,no,https://www.myhexfit.com/es/deporte-salud/,entrenamiento_personal|clientes|negocio|seguimiento,Media,5,Simular el recorrido de un cliente durante cuatro semanas e incluir documentos y puntos de control.,2026-08-04,No ofrecer servicios que excedan la titulación ni almacenar datos reales sin garantías legales.
tsaf_ies_pedro_antonio_alarcon,instituto,TSAF,IES Pedro Antonio de Alarcón,Centro público de Guadix que imparte el Grado Superior en Acondicionamiento Físico.,IES Pedro Antonio de Alarcón,presencial,Guadix,Granada,,,activo,público,título oficial,sí,https://iespedroantoniodealarcon.es/,centro_fp|tsaf|guadix|publico,Alta,5,"Consultar horario, admisión, instalaciones y empresas colaboradoras para 2026/2027.",2026-08-04,"Confirmar plazas, turno y organización del curso directamente con el centro."
tsaf_centro_1sport_granada,instituto,TSAF,1 Sport Granada,Centro privado autorizado para impartir Acondicionamiento Físico presencial en Granada.,1 Sport,presencial,Granada,Granada,,,activo,privado,título oficial,sí,https://1sport.es/fp/acondicionamiento-fisico/,centro_fp|tsaf|granada|privado,Media,5,"Solicitar precio total, calendario, convenios de prácticas y condiciones de matrícula por escrito.",2026-08-04,"Centro autorizado; comparar coste, prácticas y resultados con otras alternativas."
tsaf_medac_granada,instituto,TSAF,MEDAC Granada Rosaleda,Centro privado con instalaciones deportivas y oferta presencial de Grado Superior en Acondicionamiento Físico.,MEDAC,presencial,Granada,Granada,,,activo,privado,título oficial,sí,https://medac.es/fp-granada/calle-pintor-fernando-belda-sn,centro_fp|tsaf|instalaciones|granada,Media,5,"Solicitar presupuesto completo, horario, prácticas y política de devolución antes de reservar plaza.",2026-08-04,Confirmar sede y turno exactos del ciclo 2026/2027.
tsaf_davante_granada,instituto,TSAF,Davante Granada,Centro privado con oferta de Técnico Superior en Acondicionamiento Físico en Granada.,Davante,presencial,Granada,Granada,,,activo,privado,título oficial,sí,https://www.davante.es/fp/granada,centro_fp|tsaf|granada|privado,Baja,4,"Pedir por escrito sede, precio final, turnos, material incluido y empresas de prácticas.",2026-08-04,Confirmar qué centro de Granada imparte efectivamente TSAF en 2026/2027.
tsaf_reina_isabel_granada,instituto,TSAF,Centro de Formación Internacional Reina Isabel,Centro privado autorizado en Granada para impartir el Grado Superior en Acondicionamiento Físico.,CFI Reina Isabel,presencial,Granada,Granada,,,activo,privado,título oficial,sí,https://www.cfireinaisabel.com/grado-superior-acondicionamiento-fisico/,centro_fp|tsaf|granada|privado,Media,5,"Comparar instalaciones, horario, coste y red de prácticas con el resto de centros locales.",2026-08-04,La autorización del ciclo consta en BOJA; confirmar oferta y plazas de 2026/2027.
tsaf_efa_el_soto_chauchina,instituto,TSAF,EFA El Soto,Centro de Chauchina autorizado para impartir Acondicionamiento Físico en modalidad a distancia.,Escuela Familiar Agraria El Soto,online con centro de referencia,Chauchina,Granada,,,revisar,privado,título oficial,sí,https://www.efaelsoto.com/,centro_fp|tsaf_online|chauchina|granada,Baja,4,"Confirmar que TSAF continúa ofertándose en 2026/2027 y preguntar por exámenes, prácticas y sesiones presenciales.",2026-08-04,La modalidad a distancia fue autorizada oficialmente; la oferta actual debe confirmarse con el centro.
tsaf_ies_hermenegildo_lanz_colaborador_2026,instituto,TSAF,IES Politécnico Hermenegildo Lanz,Centro colaborador en Granada para actividades presenciales de módulos deportivos virtuales durante 2026/2027.,IES Politécnico Hermenegildo Lanz,presencial de apoyo,Granada,Granada,2026-09-01,,revisar,público,según enseñanza de origen,posible,https://www.ieshlanz.es/,centro_colaborador|modulos_presenciales|deporte|granada,Media,4,Consultar qué alumnado y módulos de TSAF pueden realizar actividades presenciales en el centro.,2026-08-04,No se presenta como oferta completa presencial de TSAF; figura como centro colaborador para módulos deportivos virtuales en 2026/2027.
tsaf_facultad_ciencias_deporte_ugr,instituto,TSAF,Facultad de Ciencias del Deporte de la UGR,"Centro universitario local útil para congresos, divulgación, continuidad académica y contacto con investigación deportiva.",Universidad de Granada,presencial y online,Granada,Granada,,,activo,público; actividades a revisar,según actividad,no,https://deporte.ugr.es/,ugr|ciencias_deporte|investigacion|granada,Media,4,Revisar agenda y grado universitario como posible continuidad tras TSAF.,2026-08-04,No imparte el ciclo TSAF; es un recurso académico y profesional complementario.
tsaf_camd_granada,instituto,TSAF,Centro Andaluz de Medicina del Deporte en Granada,"Sede pública dedicada a valoración médico-deportiva, promoción de salud e investigación en deporte.",Junta de Andalucía,presencial,Granada,Granada,,,activo,público; acceso según servicio,no,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/areas/deporte/medicina-deportiva/sedes-camd/paginas/camd-granada.html,medicina_deporte|valoracion|salud|granada,Media,5,Conocer servicios y criterios de derivación para no invadir competencias sanitarias.,2026-08-04,Los servicios no son de libre uso para cualquier práctica académica; consultar requisitos.
tsaf_diputacion_deportes_granada,instituto,TSAF,Área de Deportes de la Diputación de Granada,"Entidad provincial con circuitos, instalaciones, talleres, subvenciones y programas deportivos municipales.",Diputación de Granada,presencial y online,Provincia de Granada,Granada,,,activo,según programa,según actividad,posible,https://www.dipgra.es/servicios/areas/deportes/,deporte_local|circuitos|municipios|granada,Alta,5,"Revisar calendario, convocatorias y programas para localizar voluntariado, empleo y casos de proyecto.",2026-08-04,Las condiciones dependen de cada programa y municipio.
tsaf_concejalia_deportes_granada,instituto,TSAF,Concejalía de Deportes de Granada,"Red municipal de instalaciones, actividades, medicina deportiva y programas para diferentes edades.",Ayuntamiento de Granada,presencial y online,Granada,Granada,,,activo,según actividad,según actividad,posible,https://www.pmdgranada.es/,deporte_municipal|instalaciones|actividades|granada,Alta,5,"Revisar actividades y centros para identificar prácticas, empleo y necesidades reales de usuarios.",2026-08-04,"Consultar cada convocatoria, bolsa o programa en su ficha específica."

tsaf_diseno_y_gestion_de_programas_actividades_y_eventos_de,evento,TSAF,"Diseño y gestión de programas, actividades y eventos de inclusión en el deporte local","Formación para planificar, ejecutar y evaluar actividades deportivas inclusivas.",Instituto Andaluz del Deporte / Junta de Andalucía,online,Online,Andalucía,2026-10-06,2026-11-03,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/eventos/detalle/672358.html,inclusión|gestión deportiva|eventos|accesibilidad,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_entrenar_en_la_adolescencia_comprendiendo_y,evento,TSAF,Entrenar en la adolescencia: comprendiendo y acompañando el cambio,Actualización sobre entrenamiento y acompañamiento durante la adolescencia.,Instituto Andaluz del Deporte,online,Online,Andalucía,2026-10-19,2026-10-26,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,adolescencia|entrenamiento|desarrollo|adaptación,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_contratacion_publica_en_el_deporte_municipal_4_edicion,evento,TSAF,Contratación pública en el deporte municipal — 4.ª edición,Formación sobre contratación y gestión de servicios deportivos municipales.,Instituto Andaluz del Deporte,online,Online,Andalucía,2026-10-15,2026-10-15,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,contratación pública|deporte municipal|gestión,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_formacion_de_tecnicos_en_actividad_fisica_para,evento,TSAF,Formación de técnicos en actividad física para personas mayores,Formación específica para intervención con población mayor.,Instituto Andaluz del Deporte,híbrida,Por confirmar,Andalucía,2026-10-14,2026-11-25,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,personas mayores|ejercicio|adaptación|salud,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_convivencia_y_acoso_entre_iguales_en_el_deporte,evento,TSAF,Convivencia y acoso entre iguales en el deporte,Formación sobre prevención y actuación ante acoso en contextos deportivos.,Instituto Andaluz del Deporte,online,Online,Andalucía,2026-09-30,2026-10-08,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,acoso|convivencia|deporte base|prevención,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_fundamentos_del_entrenamiento_del_alto_rendimiento_a,evento,TSAF,Fundamentos del entrenamiento: del alto rendimiento a la salud,Actualización sobre fundamentos y aplicación del entrenamiento.,Instituto Andaluz del Deporte,híbrida,Por confirmar,Andalucía,2026-09-23,2026-09-25,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,fuerza|resistencia|salud|rendimiento|planificación,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_empleabilidad_y_futuro_profesional_en_el_deporte,evento,TSAF,Empleabilidad y futuro profesional en el deporte,"Jornadas sobre competencias digitales, empleo y modelos de negocio deportivo.",Instituto Andaluz del Deporte,presencial,Málaga,Málaga,2026-09-11,2026-09-18,activo,no consta,no consta,no,https://www.juntadeandalucia.es/servicios/actualidad/eventos/detalle/668206.html,empleabilidad|tecnología|emprendimiento|competencias,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_actualizaciones_en_entrenamiento_de_gimnasia_ritmica,evento,TSAF,Actualizaciones en entrenamiento de gimnasia rítmica: fuerza y prevención,Formación específica sobre fuerza y prevención de lesiones en gimnasia.,Instituto Andaluz del Deporte,presencial,Granada,Granada,2026-09-10,2026-09-26,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,gimnasia rítmica|fuerza|prevención|rendimiento,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_agenda_de_cultura_y_deporte_de_la_junta_de_andalucia,fuente_noticias,TSAF,Agenda de Cultura y Deporte de la Junta de Andalucía,Agenda oficial con cursos y jornadas deportivas para 2026/27.,Junta de Andalucía,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.juntadeandalucia.es/organismos/culturaydeporte/servicios/actualidad/agenda.html,deporte|formación|gestión|entrenamiento|inclusión,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Andalucía | Seguimiento: Filtrar tema: Deporte | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_i_congreso_internacional_del_rendimiento_en_actividad,evento,TSAF,I Congreso Internacional del Rendimiento en Actividad Física y Deporte,Congreso universitario sobre rendimiento y actividad física.,Universidad Pablo de Olavide,presencial,Dos Hermanas,Sevilla,2026-10-09,2026-10-10,activo,no consta,no consta,no,https://eventos.upo.es/,rendimiento|actividad física|investigación|entrenamiento,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fecha confirmada"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_agenda_deportiva_de_la_universidad_de_almeria,fuente_noticias,TSAF,Agenda deportiva de la Universidad de Almería,Agenda universitaria con filtro específico de deportes y salud.,Universidad de Almería,híbrida,Almería,Almería,,,activo,no consta,no consta,no,https://agenda.ual.es/,deporte|competición|salud|formación,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Seguimiento: Filtrar temática: Deportes / Competición deportiva | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_agenda_deportiva_de_la_universidad_de_jaen,fuente_noticias,TSAF,Agenda deportiva de la Universidad de Jaén,Agenda universitaria para detectar jornadas y actividades deportivas.,Universidad de Jaén,híbrida,Jaén,Jaén,,,activo,no consta,no consta,no,https://eventos.ujaen.es/,deporte|salud|formación|empleo,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_eventos_de_la_facultad_de_educacion_psicologia_y,fuente_noticias,TSAF,"Eventos de la Facultad de Educación, Psicología y Ciencias del Deporte UHU",Eventos y jornadas vinculados a Ciencias del Deporte en la UHU.,Universidad de Huelva,híbrida,Huelva,Huelva,,,activo,no consta,no consta,no,https://www.uhu.es/eventos,ciencias del deporte|salud|inclusión|educación,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_agenda_deportiva_de_la_universidad_de_cordoba,fuente_noticias,TSAF,Agenda deportiva de la Universidad de Córdoba,"Agenda oficial para cursos, jornadas y actividades deportivas.",Universidad de Córdoba,híbrida,Córdoba,Córdoba,,,activo,no consta,no consta,no,https://eventos.uco.es/,actividad física|salud|deporte universitario,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_servicio_de_deportes_de_la_universidad_de_malaga,fuente_noticias,TSAF,Servicio de Deportes de la Universidad de Málaga,Fuente oficial de actividades y competiciones deportivas de la UMA.,Universidad de Málaga,presencial,Málaga,Málaga,,,activo,no consta,no consta,no,https://www.uma.es/deportes/,deporte universitario|cursos|competiciones|salud,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_sadus_actividades_y_competiciones,fuente_noticias,TSAF,SADUS — actividades y competiciones,Servicio de Actividades Deportivas de la Universidad de Sevilla.,Universidad de Sevilla,presencial,Sevilla,Sevilla,,,activo,no consta,no consta,no,https://sadus.us.es/,deporte universitario|competiciones|formación,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_facultad_de_ciencias_del_deporte_ugr_agenda,fuente_noticias,TSAF,Facultad de Ciencias del Deporte UGR — agenda,Fuente académica y profesional de Ciencias del Deporte.,Universidad de Granada,híbrida,Granada,Granada,,,activo,no consta,no consta,no,https://deporte.ugr.es/,entrenamiento|actividad física|investigación|salud,Alta,5,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_instituto_mixto_universitario_deporte_y_salud_imuds,evento,TSAF,Instituto Mixto Universitario Deporte y Salud — IMUDS,Instituto universitario especializado en deporte y salud.,Universidad de Granada,híbrida,Granada,Granada,,,activo,no consta,no consta,no,https://imuds.ugr.es/,deporte|salud|investigación|rendimiento|prevención,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_servicio_de_deportes_de_la_upo,fuente_noticias,TSAF,Servicio de Deportes de la UPO,Actividades deportivas y formación vinculada a la UPO.,Universidad Pablo de Olavide,presencial,Dos Hermanas,Sevilla,,,activo,no consta,no consta,no,https://www.upo.es/sdupo/,deporte universitario|actividad física|competiciones,Media,4,Revisar la fuente periodicamente para localizar convocatorias nuevas.,2026-08-05,"Alcance: Provincial / autonómico | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_colef_andalucia_formacion_y_eventos,evento,TSAF,COLEF Andalucía — formación y eventos,Fuente profesional para formación continua y jornadas del sector.,Colegio Oficial de Licenciados y Graduados en Ciencias de la Actividad Física y del Deporte,híbrida,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://www.colefandalucia.com/,CAFyD|profesión|formación|normativa|empleo,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa para extraer eventos"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_calendario_federacion_andaluza_de_triatlon_2026,evento,TSAF,Calendario Federación Andaluza de Triatlón 2026,Más de cien pruebas oficiales distribuidas por Andalucía.,Federación Andaluza de Triatlón,presencial,Varias localidades,Andalucía,,,activo,no consta,no consta,no,https://triatlonandalucia.org/competiciones-fatri/calendario/,triatlón|duatlón|acuatlón|organización|seguridad,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Calendario oficial activo"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_calendario_federacion_andaluza_de_atletismo,evento,TSAF,Calendario Federación Andaluza de Atletismo,Calendario oficial de competiciones y actividades atléticas.,Federación Andaluza de Atletismo,presencial,Varias localidades,Andalucía,,,revisar,no consta,no consta,no,https://atletismofaa.es/,atletismo|carreras|pista|entrenamiento|organización,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa; revisar temporada 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_calendario_federacion_andaluza_de_ciclismo,evento,TSAF,Calendario Federación Andaluza de Ciclismo,Calendario oficial de pruebas ciclistas en Andalucía.,Federación Andaluza de Ciclismo,presencial,Varias localidades,Andalucía,,,revisar,no consta,no consta,no,https://andaluciaciclismo.com/,ciclismo|MTB|carretera|organización|rendimiento,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa; revisar temporada 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_calendario_federacion_andaluza_de_deportes_de_montana,evento,TSAF,Calendario Federación Andaluza de Deportes de Montaña,Calendario oficial de competiciones y actividades de montaña.,FADMES,presencial,Varias localidades,Andalucía,,,revisar,no consta,no consta,no,https://fadmes.es/,montaña|trail|escalada|seguridad|orientación,Alta,5,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa; revisar temporada 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
tsaf_calendario_federacion_andaluza_de_natacion,evento,TSAF,Calendario Federación Andaluza de Natación,"Competiciones, campeonatos y actividades federativas de natación.",Federación Andaluza de Natación,presencial,Varias localidades,Andalucía,,,revisar,no consta,no consta,no,https://fan.es/,natación|entrenamiento|competiciones|técnica,Media,4,"Revisar programa, fechas y condiciones de inscripcion.",2026-08-05,"Alcance: Andalucía | Estado original de la fuente: ""Fuente activa; revisar temporada 2026/27"". Importado 2026-08-06 desde AL_LIO_EVENTOS_HACKATHONES_ANDALUCIA_2026_2027_BASE_FASE1.json, marcado por la fuente como pendiente de revision antes de publicar. Sin competencias asignadas todavia."
